Date,"Number of daily births in Quebec, Jan. 01, 1977 to Dec. 31, 1990",Year,Year fraction,Standard time,Day of week,Weekend,Easter sunday,Easter Friday,Easter Saturday,Easter Monday,Easter,Victoria day,Labour day,Thanksgiving day,Floating holiday
1981-05-28,297,1981,0.4024640657,1981.4024640657,5,0,0,0,0,0,0,0,0,0,0
1981-05-29,287,1981,0.4052019165,1981.4052019165,6,0,0,0,0,0,0,0,0,0,0
1981-05-30,222,1981,0.4079397673,1981.4079397673,7,1,0,0,0,0,0,0,0,0,0
1981-05-31,201,1981,0.4106776181,1981.4106776181,1,1,0,0,0,0,0,0,0,0,0
1981-06-01,272,1981,0.4134154689,1981.4134154689,2,0,0,0,0,0,0,0,0,0,0
1981-06-02,281,1981,0.4161533196,1981.4161533197,3,0,0,0,0,0,0,0,0,0,0
1981-06-03,260,1981,0.4188911704,1981.4188911704,4,0,0,0,0,0,0,0,0,0,0
1981-06-04,299,1981,0.4216290212,1981.4216290212,5,0,0,0,0,0,0,0,0,0,0
1981-06-05,265,1981,0.424366872,1981.424366872,6,0,0,0,0,0,0,0,0,0,0
1981-06-06,264,1981,0.4271047228,1981.4271047228,7,1,0,0,0,0,0,0,0,0,0
1981-06-07,212,1981,0.4298425736,1981.4298425736,1,1,0,0,0,0,0,0,0,0,0
1981-06-08,296,1981,0.4325804244,1981.4325804244,2,0,0,0,0,0,0,0,0,0,0
1981-06-09,296,1981,0.4353182752,1981.4353182752,3,0,0,0,0,0,0,0,0,0,0
1981-06-10,284,1981,0.4380561259,1981.4380561259,4,0,0,0,0,0,0,0,0,0,0
1981-06-11,277,1981,0.4407939767,1981.4407939767,5,0,0,0,0,0,0,0,0,0,0
1981-06-12,296,1981,0.4435318275,1981.4435318275,6,0,0,0,0,0,0,0,0,0,0
1981-06-13,235,1981,0.4462696783,1981.4462696783,7,1,0,0,0,0,0,0,0,0,0
1981-06-14,204,1981,0.4490075291,1981.4490075291,1,1,0,0,0,0,0,0,0,0,0
1981-06-15,257,1981,0.4517453799,1981.4517453799,2,0,0,0,0,0,0,0,0,0,0
1981-06-16,309,1981,0.4544832307,1981.4544832307,3,0,0,0,0,0,0,0,0,0,0
1981-06-17,313,1981,0.4572210815,1981.4572210815,4,0,0,0,0,0,0,0,0,0,0
1981-06-18,334,1981,0.4599589322,1981.4599589322,5,0,0,0,0,0,0,0,0,0,0
1981-06-19,299,1981,0.462696783,1981.462696783,6,0,0,0,0,0,0,0,0,0,0
1981-06-20,202,1981,0.4654346338,1981.4654346338,7,1,0,0,0,0,0,0,0,0,0
1981-06-21,221,1981,0.4681724846,1981.4681724846,1,1,0,0,0,0,0,0,0,0,0
1981-06-22,271,1981,0.4709103354,1981.4709103354,2,0,0,0,0,0,0,0,0,0,0
1981-06-23,324,1981,0.4736481862,1981.4736481862,3,0,0,0,0,0,0,0,0,0,0
1981-06-24,256,1981,0.476386037,1981.476386037,4,0,0,0,0,0,0,0,0,0,0
1981-06-25,284,1981,0.4791238877,1981.4791238878,5,0,0,0,0,0,0,0,0,0,0
1981-06-26,286,1981,0.4818617385,1981.4818617385,6,0,0,0,0,0,0,0,0,0,0
1981-06-27,212,1981,0.4845995893,1981.4845995893,7,1,0,0,0,0,0,0,0,0,0
1981-06-28,209,1981,0.4873374401,1981.4873374401,1,1,0,0,0,0,0,0,0,0,0
1981-06-29,299,1981,0.4900752909,1981.4900752909,2,0,0,0,0,0,0,0,0,0,0
1981-06-30,298,1981,0.4928131417,1981.4928131417,3,0,0,0,0,0,0,0,0,0,0
1981-07-01,269,1981,0.4955509925,1981.4955509925,4,0,0,0,0,0,0,0,0,0,0
1981-07-02,296,1981,0.4982888433,1981.4982888433,5,0,0,0,0,0,0,0,0,0,0
1981-07-03,264,1981,0.501026694,1981.5010266941,6,0,0,0,0,0,0,0,0,0,0
1981-07-04,215,1981,0.5037645448,1981.5037645448,7,1,0,0,0,0,0,0,0,0,0
1981-07-05,208,1981,0.5065023956,1981.5065023956,1,1,0,0,0,0,0,0,0,0,0
1981-07-06,313,1981,0.5092402464,1981.5092402464,2,0,0,0,0,0,0,0,0,0,0
1981-07-07,308,1981,0.5119780972,1981.5119780972,3,0,0,0,0,0,0,0,0,0,0
1981-07-08,303,1981,0.514715948,1981.514715948,4,0,0,0,0,0,0,0,0,0,0
1981-07-09,260,1981,0.5174537988,1981.5174537988,5,0,0,0,0,0,0,0,0,0,0
1981-07-10,287,1981,0.5201916496,1981.5201916496,6,0,0,0,0,0,0,0,0,0,0
1981-07-11,197,1981,0.5229295003,1981.5229295004,7,1,0,0,0,0,0,0,0,0,0
1981-07-12,186,1981,0.5256673511,1981.5256673511,1,1,0,0,0,0,0,0,0,0,0
1981-07-13,256,1981,0.5284052019,1981.5284052019,2,0,0,0,0,0,0,0,0,0,0
1981-07-14,304,1981,0.5311430527,1981.5311430527,3,0,0,0,0,0,0,0,0,0,0
1981-07-15,285,1981,0.5338809035,1981.5338809035,4,0,0,0,0,0,0,0,0,0,0
1981-07-16,322,1981,0.5366187543,1981.5366187543,5,0,0,0,0,0,0,0,0,0,0
1981-07-17,295,1981,0.5393566051,1981.5393566051,6,0,0,0,0,0,0,0,0,0,0
1981-07-18,217,1981,0.5420944559,1981.5420944559,7,1,0,0,0,0,0,0,0,0,0
1981-07-19,209,1981,0.5448323066,1981.5448323066,1,1,0,0,0,0,0,0,0,0,0
1981-07-20,280,1981,0.5475701574,1981.5475701574,2,0,0,0,0,0,0,0,0,0,0
1981-07-21,300,1981,0.5503080082,1981.5503080082,3,0,0,0,0,0,0,0,0,0,0
1981-07-22,302,1981,0.553045859,1981.553045859,4,0,0,0,0,0,0,0,0,0,0
1981-07-23,291,1981,0.5557837098,1981.5557837098,5,0,0,0,0,0,0,0,0,0,0
1981-07-24,282,1981,0.5585215606,1981.5585215606,6,0,0,0,0,0,0,0,0,0,0
1981-07-25,185,1981,0.5612594114,1981.5612594114,7,1,0,0,0,0,0,0,0,0,0
1981-07-26,192,1981,0.5639972621,1981.5639972622,1,1,0,0,0,0,0,0,0,0,0
1981-07-27,285,1981,0.5667351129,1981.5667351129,2,0,0,0,0,0,0,0,0,0,0
1981-07-28,302,1981,0.5694729637,1981.5694729637,3,0,0,0,0,0,0,0,0,0,0
1981-07-29,264,1981,0.5722108145,1981.5722108145,4,0,0,0,0,0,0,0,0,0,0
1981-07-30,303,1981,0.5749486653,1981.5749486653,5,0,0,0,0,0,0,0,0,0,0
1981-07-31,252,1981,0.5776865161,1981.5776865161,6,0,0,0,0,0,0,0,0,0,0
1981-08-01,236,1981,0.5804243669,1981.5804243669,7,1,0,0,0,0,0,0,0,0,0
1981-08-02,203,1981,0.5831622177,1981.5831622177,1,1,0,0,0,0,0,0,0,0,0
1981-08-03,279,1981,0.5859000684,1981.5859000685,2,0,0,0,0,0,0,0,0,0,0
1981-08-04,296,1981,0.5886379192,1981.5886379192,3,0,0,0,0,0,0,0,0,0,0
1981-08-05,297,1981,0.59137577,1981.59137577,4,0,0,0,0,0,0,0,0,0,0
1981-08-06,292,1981,0.5941136208,1981.5941136208,5,0,0,0,0,0,0,0,0,0,0
1981-08-07,293,1981,0.5968514716,1981.5968514716,6,0,0,0,0,0,0,0,0,0,0
1981-08-08,208,1981,0.5995893224,1981.5995893224,7,1,0,0,0,0,0,0,0,0,0
1981-08-09,192,1981,0.6023271732,1981.6023271732,1,1,0,0,0,0,0,0,0,0,0
1981-08-10,290,1981,0.605065024,1981.605065024,2,0,0,0,0,0,0,0,0,0,0
1981-08-11,287,1981,0.6078028747,1981.6078028748,3,0,0,0,0,0,0,0,0,0,0
1981-08-12,295,1981,0.6105407255,1981.6105407255,4,0,0,0,0,0,0,0,0,0,0
1981-08-13,283,1981,0.6132785763,1981.6132785763,5,0,0,0,0,0,0,0,0,0,0
1981-08-14,291,1981,0.6160164271,1981.6160164271,6,0,0,0,0,0,0,0,0,0,0
1981-08-15,233,1981,0.6187542779,1981.6187542779,7,1,0,0,0,0,0,0,0,0,0
1981-08-16,212,1981,0.6214921287,1981.6214921287,1,1,0,0,0,0,0,0,0,0,0
1981-08-17,269,1981,0.6242299795,1981.6242299795,2,0,0,0,0,0,0,0,0,0,0
1981-08-18,306,1981,0.6269678303,1981.6269678303,3,0,0,0,0,0,0,0,0,0,0
1981-08-19,281,1981,0.629705681,1981.629705681,4,0,0,0,0,0,0,0,0,0,0
1981-08-20,265,1981,0.6324435318,1981.6324435318,5,0,0,0,0,0,0,0,0,0,0
1981-08-21,314,1981,0.6351813826,1981.6351813826,6,0,0,0,0,0,0,0,0,0,0
1981-08-22,213,1981,0.6379192334,1981.6379192334,7,1,0,0,0,0,0,0,0,0,0
1981-08-23,209,1981,0.6406570842,1981.6406570842,1,1,0,0,0,0,0,0,0,0,0
1981-08-24,272,1981,0.643394935,1981.643394935,2,0,0,0,0,0,0,0,0,0,0
1981-08-25,275,1981,0.6461327858,1981.6461327858,3,0,0,0,0,0,0,0,0,0,0
1981-08-26,276,1981,0.6488706366,1981.6488706366,4,0,0,0,0,0,0,0,0,0,0
1981-08-27,271,1981,0.6516084873,1981.6516084873,5,0,0,0,0,0,0,0,0,0,0
1981-08-28,275,1981,0.6543463381,1981.6543463381,6,0,0,0,0,0,0,0,0,0,0
1981-08-29,232,1981,0.6570841889,1981.6570841889,7,1,0,0,0,0,0,0,0,0,0
1981-08-30,203,1981,0.6598220397,1981.6598220397,1,1,0,0,0,0,0,0,0,0,0
1981-08-31,257,1981,0.6625598905,1981.6625598905,2,0,0,0,0,0,0,0,0,0,0
1981-09-01,278,1981,0.6652977413,1981.6652977413,3,0,0,0,0,0,0,0,0,0,0
1981-09-02,290,1981,0.6680355921,1981.6680355921,4,0,0,0,0,0,0,0,0,0,0
1981-09-03,279,1981,0.6707734428,1981.6707734429,5,0,0,0,0,0,0,0,0,0,0
1981-09-04,296,1981,0.6735112936,1981.6735112936,6,0,0,0,0,0,0,0,0,0,0
1981-09-05,232,1981,0.6762491444,1981.6762491444,7,1,0,0,0,0,0,0,0,0,0
1981-09-06,225,1981,0.6789869952,1981.6789869952,1,1,0,0,0,0,0,0,0,0,0
1981-09-07,211,1981,0.681724846,1981.681724846,2,0,0,0,0,0,0,0,1,0,1
1981-09-08,303,1981,0.6844626968,1981.6844626968,3,0,0,0,0,0,0,0,0,0,0
1981-09-09,298,1981,0.6872005476,1981.6872005476,4,0,0,0,0,0,0,0,0,0,0
1981-09-10,304,1981,0.6899383984,1981.6899383984,5,0,0,0,0,0,0,0,0,0,0
1981-09-11,256,1981,0.6926762491,1981.6926762492,6,0,0,0,0,0,0,0,0,0,0
1981-09-12,212,1981,0.6954140999,1981.6954140999,7,1,0,0,0,0,0,0,0,0,0
1981-09-13,233,1981,0.6981519507,1981.6981519507,1,1,0,0,0,0,0,0,0,0,0
1981-09-14,277,1981,0.7008898015,1981.7008898015,2,0,0,0,0,0,0,0,0,0,0
1981-09-15,319,1981,0.7036276523,1981.7036276523,3,0,0,0,0,0,0,0,0,0,0
1981-09-16,306,1981,0.7063655031,1981.7063655031,4,0,0,0,0,0,0,0,0,0,0
1981-09-17,300,1981,0.7091033539,1981.7091033539,5,0,0,0,0,0,0,0,0,0,0
1981-09-18,318,1981,0.7118412047,1981.7118412047,6,0,0,0,0,0,0,0,0,0,0
1981-09-19,216,1981,0.7145790554,1981.7145790555,7,1,0,0,0,0,0,0,0,0,0
1981-09-20,218,1981,0.7173169062,1981.7173169062,1,1,0,0,0,0,0,0,0,0,0
1981-09-21,267,1981,0.720054757,1981.720054757,2,0,0,0,0,0,0,0,0,0,0
1981-09-22,301,1981,0.7227926078,1981.7227926078,3,0,0,0,0,0,0,0,0,0,0
1981-09-23,300,1981,0.7255304586,1981.7255304586,4,0,0,0,0,0,0,0,0,0,0
1981-09-24,297,1981,0.7282683094,1981.7282683094,5,0,0,0,0,0,0,0,0,0,0
1981-09-25,298,1981,0.7310061602,1981.7310061602,6,0,0,0,0,0,0,0,0,0,0
1981-09-26,239,1981,0.733744011,1981.733744011,7,1,0,0,0,0,0,0,0,0,0
1981-09-27,200,1981,0.7364818617,1981.7364818617,1,1,0,0,0,0,0,0,0,0,0
1981-09-28,279,1981,0.7392197125,1981.7392197125,2,0,0,0,0,0,0,0,0,0,0
1981-09-29,267,1981,0.7419575633,1981.7419575633,3,0,0,0,0,0,0,0,0,0,0
1981-09-30,288,1981,0.7446954141,1981.7446954141,4,0,0,0,0,0,0,0,0,0,0
1981-10-01,281,1981,0.7474332649,1981.7474332649,5,0,0,0,0,0,0,0,0,0,0
1981-10-02,296,1981,0.7501711157,1981.7501711157,6,0,0,0,0,0,0,0,0,0,0
1981-10-03,216,1981,0.7529089665,1981.7529089665,7,1,0,0,0,0,0,0,0,0,0
1981-10-04,202,1981,0.7556468172,1981.7556468173,1,1,0,0,0,0,0,0,0,0,0
1981-10-05,266,1981,0.758384668,1981.758384668,2,0,0,0,0,0,0,0,0,0,0
1981-10-06,300,1981,0.7611225188,1981.7611225188,3,0,0,0,0,0,0,0,0,0,0
1981-10-07,279,1981,0.7638603696,1981.7638603696,4,0,0,0,0,0,0,0,0,0,0
1981-10-08,303,1981,0.7665982204,1981.7665982204,5,0,0,0,0,0,0,0,0,0,0
1981-10-09,282,1981,0.7693360712,1981.7693360712,6,0,0,0,0,0,0,0,0,0,0
1981-10-10,214,1981,0.772073922,1981.772073922,7,1,0,0,0,0,0,0,0,0,0
1981-10-11,171,1981,0.7748117728,1981.7748117728,1,1,0,0,0,0,0,0,0,0,0
1981-10-12,231,1981,0.7775496235,1981.7775496236,2,0,0,0,0,0,0,0,0,1,1
1981-10-13,277,1981,0.7802874743,1981.7802874743,3,0,0,0,0,0,0,0,0,0,0
1981-10-14,280,1981,0.7830253251,1981.7830253251,4,0,0,0,0,0,0,0,0,0,0
1981-10-15,284,1981,0.7857631759,1981.7857631759,5,0,0,0,0,0,0,0,0,0,0
1981-10-16,264,1981,0.7885010267,1981.7885010267,6,0,0,0,0,0,0,0,0,0,0
1981-10-17,193,1981,0.7912388775,1981.7912388775,7,1,0,0,0,0,0,0,0,0,0
1981-10-18,188,1981,0.7939767283,1981.7939767283,1,1,0,0,0,0,0,0,0,0,0
1981-10-19,277,1981,0.7967145791,1981.7967145791,2,0,0,0,0,0,0,0,0,0,0
1981-10-20,278,1981,0.7994524298,1981.7994524299,3,0,0,0,0,0,0,0,0,0,0
1981-10-21,261,1981,0.8021902806,1981.8021902806,4,0,0,0,0,0,0,0,0,0,0
1981-10-22,270,1981,0.8049281314,1981.8049281314,5,0,0,0,0,0,0,0,0,0,0
1981-10-23,265,1981,0.8076659822,1981.8076659822,6,0,0,0,0,0,0,0,0,0,0
1981-10-24,214,1981,0.810403833,1981.810403833,7,1,0,0,0,0,0,0,0,0,0
1981-10-25,179,1981,0.8131416838,1981.8131416838,1,1,0,0,0,0,0,0,0,0,0
1981-10-26,248,1981,0.8158795346,1981.8158795346,2,0,0,0,0,0,0,0,0,0,0
1981-10-27,276,1981,0.8186173854,1981.8186173854,3,0,0,0,0,0,0,0,0,0,0
1981-10-28,234,1981,0.8213552361,1981.8213552361,4,0,0,0,0,0,0,0,0,0,0
1981-10-29,280,1981,0.8240930869,1981.8240930869,5,0,0,0,0,0,0,0,0,0,0
1981-10-30,270,1981,0.8268309377,1981.8268309377,6,0,0,0,0,0,0,0,0,0,0
1981-10-31,220,1981,0.8295687885,1981.8295687885,7,1,0,0,0,0,0,0,0,0,0
1981-11-01,197,1981,0.8323066393,1981.8323066393,1,1,0,0,0,0,0,0,0,0,0
1981-11-02,237,1981,0.8350444901,1981.8350444901,2,0,0,0,0,0,0,0,0,0,0
1981-11-03,279,1981,0.8377823409,1981.8377823409,3,0,0,0,0,0,0,0,0,0,0
1981-11-04,266,1981,0.8405201916,1981.8405201917,4,0,0,0,0,0,0,0,0,0,0
1981-11-05,276,1981,0.8432580424,1981.8432580424,5,0,0,0,0,0,0,0,0,0,0
1981-11-06,280,1981,0.8459958932,1981.8459958932,6,0,0,0,0,0,0,0,0,0,0
1981-11-07,241,1981,0.848733744,1981.848733744,7,1,0,0,0,0,0,0,0,0,0
1981-11-08,195,1981,0.8514715948,1981.8514715948,1,1,0,0,0,0,0,0,0,0,0
1981-11-09,248,1981,0.8542094456,1981.8542094456,2,0,0,0,0,0,0,0,0,0,0
1981-11-10,251,1981,0.8569472964,1981.8569472964,3,0,0,0,0,0,0,0,0,0,0
1981-11-11,228,1981,0.8596851472,1981.8596851472,4,0,0,0,0,0,0,0,0,0,0
1981-11-12,251,1981,0.8624229979,1981.862422998,5,0,0,0,0,0,0,0,0,0,0
1981-11-13,243,1981,0.8651608487,1981.8651608487,6,0,0,0,0,0,0,0,0,0,0
1981-11-14,220,1981,0.8678986995,1981.8678986995,7,1,0,0,0,0,0,0,0,0,0
1981-11-15,166,1981,0.8706365503,1981.8706365503,1,1,0,0,0,0,0,0,0,0,0
1981-11-16,249,1981,0.8733744011,1981.8733744011,2,0,0,0,0,0,0,0,0,0,0
1981-11-17,268,1981,0.8761122519,1981.8761122519,3,0,0,0,0,0,0,0,0,0,0
1981-11-18,236,1981,0.8788501027,1981.8788501027,4,0,0,0,0,0,0,0,0,0,0
1981-11-19,262,1981,0.8815879535,1981.8815879535,5,0,0,0,0,0,0,0,0,0,0
1981-11-20,284,1981,0.8843258042,1981.8843258043,6,0,0,0,0,0,0,0,0,0,0
1981-11-21,206,1981,0.887063655,1981.887063655,7,1,0,0,0,0,0,0,0,0,0
1981-11-22,185,1981,0.8898015058,1981.8898015058,1,1,0,0,0,0,0,0,0,0,0
1981-11-23,234,1981,0.8925393566,1981.8925393566,2,0,0,0,0,0,0,0,0,0,0
1981-11-24,251,1981,0.8952772074,1981.8952772074,3,0,0,0,0,0,0,0,0,0,0
1981-11-25,266,1981,0.8980150582,1981.8980150582,4,0,0,0,0,0,0,0,0,0,0
1981-11-26,258,1981,0.900752909,1981.900752909,5,0,0,0,0,0,0,0,0,0,0
1981-11-27,270,1981,0.9034907598,1981.9034907598,6,0,0,0,0,0,0,0,0,0,0
1981-11-28,203,1981,0.9062286105,1981.9062286105,7,1,0,0,0,0,0,0,0,0,0
1981-11-29,198,1981,0.9089664613,1981.9089664613,1,1,0,0,0,0,0,0,0,0,0
1981-11-30,245,1981,0.9117043121,1981.9117043121,2,0,0,0,0,0,0,0,0,0,0
1981-12-01,255,1981,0.9144421629,1981.9144421629,3,0,0,0,0,0,0,0,0,0,0
1981-12-02,278,1981,0.9171800137,1981.9171800137,4,0,0,0,0,0,0,0,0,0,0
1981-12-03,233,1981,0.9199178645,1981.9199178645,5,0,0,0,0,0,0,0,0,0,0
1981-12-04,269,1981,0.9226557153,1981.9226557153,6,0,0,0,0,0,0,0,0,0,0
1981-12-05,190,1981,0.9253935661,1981.9253935661,7,1,0,0,0,0,0,0,0,0,0
1981-12-06,205,1981,0.9281314168,1981.9281314168,1,1,0,0,0,0,0,0,0,0,0
1981-12-07,220,1981,0.9308692676,1981.9308692676,2,0,0,0,0,0,0,0,0,0,0
1981-12-08,252,1981,0.9336071184,1981.9336071184,3,0,0,0,0,0,0,0,0,0,0
1981-12-09,248,1981,0.9363449692,1981.9363449692,4,0,0,0,0,0,0,0,0,0,0
1981-12-10,271,1981,0.93908282,1981.93908282,5,0,0,0,0,0,0,0,0,0,0
1981-12-11,282,1981,0.9418206708,1981.9418206708,6,0,0,0,0,0,0,0,0,0,0
1981-12-12,214,1981,0.9445585216,1981.9445585216,7,1,0,0,0,0,0,0,0,0,0
1981-12-13,204,1981,0.9472963723,1981.9472963724,1,1,0,0,0,0,0,0,0,0,0
1981-12-14,252,1981,0.9500342231,1981.9500342231,2,0,0,0,0,0,0,0,0,0,0
1981-12-15,249,1981,0.9527720739,1981.9527720739,3,0,0,0,0,0,0,0,0,0,0
1981-12-16,275,1981,0.9555099247,1981.9555099247,4,0,0,0,0,0,0,0,0,0,0
1981-12-17,292,1981,0.9582477755,1981.9582477755,5,0,0,0,0,0,0,0,0,0,0
1981-12-18,247,1981,0.9609856263,1981.9609856263,6,0,0,0,0,0,0,0,0,0,0
1981-12-19,194,1981,0.9637234771,1981.9637234771,7,1,0,0,0,0,0,0,0,0,0
1981-12-20,195,1981,0.9664613279,1981.9664613279,1,1,0,0,0,0,0,0,0,0,0
1981-12-21,270,1981,0.9691991786,1981.9691991787,2,0,0,0,0,0,0,0,0,0,0
1981-12-22,266,1981,0.9719370294,1981.9719370294,3,0,0,0,0,0,0,0,0,0,0
1981-12-23,271,1981,0.9746748802,1981.9746748802,4,0,0,0,0,0,0,0,0,0,0
1981-12-24,180,1981,0.977412731,1981.977412731,5,0,0,0,0,0,0,0,0,0,0
1981-12-25,155,1981,0.9801505818,1981.9801505818,6,0,0,0,0,0,0,0,0,0,0
1981-12-26,187,1981,0.9828884326,1981.9828884326,7,1,0,0,0,0,0,0,0,0,0
1981-12-27,201,1981,0.9856262834,1981.9856262834,1,1,0,0,0,0,0,0,0,0,0
1981-12-28,251,1981,0.9883641342,1981.9883641342,2,0,0,0,0,0,0,0,0,0,0
1981-12-29,271,1981,0.9911019849,1981.991101985,3,0,0,0,0,0,0,0,0,0,0
1981-12-30,285,1981,0.9938398357,1981.9938398357,4,0,0,0,0,0,0,0,0,0,0
1981-12-31,230,1981,0.9965776865,1981.9965776865,5,0,0,0,0,0,0,0,0,0,0
1982-01-01,198,1982,0,1982,6,0,0,0,0,0,0,0,0,0,0
1982-01-02,197,1982,0.0027378508,1982.0027378508,7,1,0,0,0,0,0,0,0,0,0
1982-01-03,215,1982,0.0054757016,1982.0054757016,1,1,0,0,0,0,0,0,0,0,0
1982-01-04,241,1982,0.0082135524,1982.0082135524,2,0,0,0,0,0,0,0,0,0,0
1982-01-05,277,1982,0.0109514031,1982.0109514032,3,0,0,0,0,0,0,0,0,0,0
1982-01-06,280,1982,0.0136892539,1982.0136892539,4,0,0,0,0,0,0,0,0,0,0
1982-01-07,257,1982,0.0164271047,1982.0164271047,5,0,0,0,0,0,0,0,0,0,0
1982-01-08,271,1982,0.0191649555,1982.0191649555,6,0,0,0,0,0,0,0,0,0,0
1982-01-09,222,1982,0.0219028063,1982.0219028063,7,1,0,0,0,0,0,0,0,0,0
1982-01-10,194,1982,0.0246406571,1982.0246406571,1,1,0,0,0,0,0,0,0,0,0
1982-01-11,266,1982,0.0273785079,1982.0273785079,2,0,0,0,0,0,0,0,0,0,0
1982-01-12,254,1982,0.0301163587,1982.0301163587,3,0,0,0,0,0,0,0,0,0,0
1982-01-13,244,1982,0.0328542094,1982.0328542095,4,0,0,0,0,0,0,0,0,0,0
1982-01-14,270,1982,0.0355920602,1982.0355920602,5,0,0,0,0,0,0,0,0,0,0
1982-01-15,253,1982,0.038329911,1982.038329911,6,0,0,0,0,0,0,0,0,0,0
1982-01-16,202,1982,0.0410677618,1982.0410677618,7,1,0,0,0,0,0,0,0,0,0
1982-01-17,186,1982,0.0438056126,1982.0438056126,1,1,0,0,0,0,0,0,0,0,0
1982-01-18,264,1982,0.0465434634,1982.0465434634,2,0,0,0,0,0,0,0,0,0,0
1982-01-19,256,1982,0.0492813142,1982.0492813142,3,0,0,0,0,0,0,0,0,0,0
1982-01-20,236,1982,0.052019165,1982.052019165,4,0,0,0,0,0,0,0,0,0,0
1982-01-21,293,1982,0.0547570157,1982.0547570158,5,0,0,0,0,0,0,0,0,0,0
1982-01-22,238,1982,0.0574948665,1982.0574948665,6,0,0,0,0,0,0,0,0,0,0
1982-01-23,200,1982,0.0602327173,1982.0602327173,7,1,0,0,0,0,0,0,0,0,0
1982-01-24,204,1982,0.0629705681,1982.0629705681,1,1,0,0,0,0,0,0,0,0,0
1982-01-25,264,1982,0.0657084189,1982.0657084189,2,0,0,0,0,0,0,0,0,0,0
1982-01-26,281,1982,0.0684462697,1982.0684462697,3,0,0,0,0,0,0,0,0,0,0
1982-01-27,257,1982,0.0711841205,1982.0711841205,4,0,0,0,0,0,0,0,0,0,0
1982-01-28,246,1982,0.0739219713,1982.0739219713,5,0,0,0,0,0,0,0,0,0,0
1982-01-29,288,1982,0.076659822,1982.076659822,6,0,0,0,0,0,0,0,0,0,0
1982-01-30,191,1982,0.0793976728,1982.0793976728,7,1,0,0,0,0,0,0,0,0,0
1982-01-31,212,1982,0.0821355236,1982.0821355236,1,1,0,0,0,0,0,0,0,0,0
1982-02-01,258,1982,0.0848733744,1982.0848733744,2,0,0,0,0,0,0,0,0,0,0
1982-02-02,276,1982,0.0876112252,1982.0876112252,3,0,0,0,0,0,0,0,0,0,0
1982-02-03,267,1982,0.090349076,1982.090349076,4,0,0,0,0,0,0,0,0,0,0
1982-02-04,280,1982,0.0930869268,1982.0930869268,5,0,0,0,0,0,0,0,0,0,0
1982-02-05,291,1982,0.0958247775,1982.0958247776,6,0,0,0,0,0,0,0,0,0,0
1982-02-06,189,1982,0.0985626283,1982.0985626283,7,1,0,0,0,0,0,0,0,0,0
1982-02-07,191,1982,0.1013004791,1982.1013004791,1,1,0,0,0,0,0,0,0,0,0
1982-02-08,267,1982,0.1040383299,1982.1040383299,2,0,0,0,0,0,0,0,0,0,0
1982-02-09,293,1982,0.1067761807,1982.1067761807,3,0,0,0,0,0,0,0,0,0,0
1982-02-10,265,1982,0.1095140315,1982.1095140315,4,0,0,0,0,0,0,0,0,0,0
1982-02-11,278,1982,0.1122518823,1982.1122518823,5,0,0,0,0,0,0,0,0,0,0
1982-02-12,254,1982,0.1149897331,1982.1149897331,6,0,0,0,0,0,0,0,0,0,0
1982-02-13,199,1982,0.1177275838,1982.1177275839,7,1,0,0,0,0,0,0,0,0,0
1982-02-14,211,1982,0.1204654346,1982.1204654346,1,1,0,0,0,0,0,0,0,0,0
1982-02-15,272,1982,0.1232032854,1982.1232032854,2,0,0,0,0,0,0,0,0,0,0
1982-02-16,293,1982,0.1259411362,1982.1259411362,3,0,0,0,0,0,0,0,0,0,0
1982-02-17,251,1982,0.128678987,1982.128678987,4,0,0,0,0,0,0,0,0,0,0
1982-02-18,268,1982,0.1314168378,1982.1314168378,5,0,0,0,0,0,0,0,0,0,0
1982-02-19,291,1982,0.1341546886,1982.1341546886,6,0,0,0,0,0,0,0,0,0,0
1982-02-20,218,1982,0.1368925394,1982.1368925394,7,1,0,0,0,0,0,0,0,0,0
1982-02-21,198,1982,0.1396303901,1982.1396303902,1,1,0,0,0,0,0,0,0,0,0
1982-02-22,285,1982,0.1423682409,1982.1423682409,2,0,0,0,0,0,0,0,0,0,0
1982-02-23,331,1982,0.1451060917,1982.1451060917,3,0,0,0,0,0,0,0,0,0,0
1982-02-24,290,1982,0.1478439425,1982.1478439425,4,0,0,0,0,0,0,0,0,0,0
1982-02-25,296,1982,0.1505817933,1982.1505817933,5,0,0,0,0,0,0,0,0,0,0
1982-02-26,284,1982,0.1533196441,1982.1533196441,6,0,0,0,0,0,0,0,0,0,0
1982-02-27,197,1982,0.1560574949,1982.1560574949,7,1,0,0,0,0,0,0,0,0,0
1982-02-28,198,1982,0.1587953457,1982.1587953457,1,1,0,0,0,0,0,0,0,0,0
1982-03-01,274,1982,0.1615331964,1982.1615331964,2,0,0,0,0,0,0,0,0,0,0
1982-03-02,274,1982,0.1642710472,1982.1642710472,3,0,0,0,0,0,0,0,0,0,0
1982-03-03,270,1982,0.167008898,1982.167008898,4,0,0,0,0,0,0,0,0,0,0
1982-03-04,253,1982,0.1697467488,1982.1697467488,5,0,0,0,0,0,0,0,0,0,0
1982-03-05,301,1982,0.1724845996,1982.1724845996,6,0,0,0,0,0,0,0,0,0,0
1982-03-06,225,1982,0.1752224504,1982.1752224504,7,1,0,0,0,0,0,0,0,0,0
1982-03-07,194,1982,0.1779603012,1982.1779603012,1,1,0,0,0,0,0,0,0,0,0
